user_id,total_orders,avg_days_between_orders,cluster
191259,29,4.0,1
191264,5,30.0,1
191272,3,7.0,1
191274,5,8.0,1
191277,44,1.0,1
191278,4,2.3333333333333335,1
191280,9,3.0,1
191292,11,7.0,1
191301,10,5.0,1
191303,3,28.0,1
191307,4,30.0,1
191308,15,16.0,1
191317,12,3.0,1
191334,64,1.7777777777777777,1
191340,4,13.0,1
191341,11,30.0,1
191344,21,7.916666666666667,1
191349,1,0.0,1
191355,20,7.0,1
191368,23,17.0,1
191375,26,6.2727272727272725,1
191385,5,30.0,1
191386,12,20.0,1
191391,13,6.0,1
191398,2,18.0,1
191400,4,14.0,1
191401,20,17.714285714285715,1
191403,7,29.0,1
191405,17,14.0,1
191406,39,8.41025641025641,1
191407,86,2.0,1
191416,3,7.0,1
191419,3,27.0,1
191431,3,3.0,1
191439,9,13.0,1
191443,20,1.0,1
191445,8,11.0,1
191449,25,7.0,1
191450,1,0.0,1
191464,12,11.0,1
191466,3,5.0,1
191487,31,13.235294117647058,1
191501,26,8.0,1
191507,21,9.0,1
191511,47,5.0,1
191521,80,3.8947368421052633,1
191524,29,3.769230769230769,1
191535,4,30.0,1
191541,9,5.969230769230769,1
191548,7,11.0,1
191551,19,3.923076923076923,1
191559,10,13.0,1
191567,16,14.0,1
191570,4,8.0,1
191572,4,9.0,1
191579,2,30.0,1
191588,26,8.0,1
191589,3,9.0,1
191597,6,15.0,1
191599,2,4.0,1
191600,87,4.7101449275362315,1
191608,1,0.0,1
191609,3,27.0,1
191610,4,28.0,1
191625,13,0.0,1
191629,9,14.0,1
191648,17,5.0,1
191649,2,6.0,1
191651,3,13.0,1
191655,11,7.0,1
191664,11,10.5,1
191665,63,2.0,1
191687,2,15.0,1
191691,11,4.0,1
191710,5,30.0,1
191711,18,8.0,1
191713,14,2.0,1
191715,17,1.0,1
191723,42,13.0,1
191730,1,0.0,1
191731,11,27.0,1
191733,20,4.0,1
191736,9,10.0,1
191755,58,0.0,1
191759,18,8.0,1
191763,25,7.0,1
191777,1,0.0,1
191783,5,3.0,1
191802,3,16.0,1
191804,5,30.0,1
191812,3,7.0,1
191814,24,20.571428571428573,1
191821,82,3.4444444444444446,1
191825,48,0.7142857142857143,1
191829,91,1.0,1
191831,24,22.1875,1
191838,10,10.0,1
191841,12,6.0,1
191853,12,14.0,1
191854,6,30.0,1
191859,16,5.0,1
191861,17,6.0,1
191867,16,22.5,1
191868,7,17.5,1
191874,20,14.7,1
191875,24,8.0,1
191877,9,5.0,1
191887,4,15.0,1
191894,11,7.0,1
191901,2,15.0,1
191902,36,8.592592592592593,1
191905,19,7.75,1
191908,10,4.0,1
191910,30,2.5,1
191911,2,8.0,1
191914,7,10.0,1
191923,10,12.0,1
191937,12,6.0,1
191939,15,8.0,1
191944,1,0.0,1
191946,10,12.0,1
191950,17,10.0,1
191956,48,13.545454545454545,1
191959,6,29.0,1
191964,18,3.0,1
191970,13,7.0,1
191984,5,27.0,1
191991,3,4.0,1
191994,6,6.0,1
191995,31,10.0,1
191999,41,2.0,1
192000,1,0.0,1
192009,31,27.0,1
192013,24,7.0,1
192014,3,30.0,1
192015,45,5.0,1
192019,6,5.0,1
192025,74,1.1111111111111112,1
192035,26,9.288461538461538,1
192036,5,8.0,1
192060,82,4.666666666666667,1
192064,7,30.0,1
192066,27,16.64,1
192069,17,15.617977528089888,1
192076,7,30.0,1
192080,9,9.0,1
192083,27,7.0,1
192095,15,6.0,1
192097,1,0.0,1
192098,9,17.0,1
192107,82,2.0,1
192111,8,17.8,1
192127,49,1.0,1
192131,20,9.25,1
192140,9,8.0,1
192144,54,5.0,1
192168,2,2.0,1
192169,14,5.0,1
192171,32,7.0,1
192177,27,3.0,1
192180,19,4.0,1
192186,5,30.0,1
192191,52,4.225806451612903,1
192194,23,30.0,1
192204,4,14.0,1
192210,69,1.0,1
192214,10,18.523809523809526,1
192218,37,6.0,1
192223,12,10.0,1
192225,16,16.0,1
192227,6,9.0,1
192229,5,8.0,1
192237,35,8.0,1
192242,5,26.0,1
192245,61,3.4074074074074074,1
192252,29,3.625,1
192256,7,26.0,1
192258,12,14.0,1
192262,32,5.0,1
192267,15,8.0,1
192272,2,0.0,1
192287,39,5.166666666666667,1
192289,36,7.961538461538462,1
192292,10,24.514285714285716,1
192313,2,5.0,1
192316,2,14.0,1
192319,1,0.0,1
192323,10,9.0,1
192329,11,1.0,1
192334,2,11.0,1
192343,1,0.0,1
192355,57,3.0,1
192360,31,2.0,1
192367,46,10.0,1
192370,5,8.0,1
192373,48,1.0,1
192374,6,0.0,1
192375,6,4.0,1
192407,2,4.0,1
192411,12,18.0,1
192413,6,28.0,1
192433,10,30.0,1
192434,9,7.0,1
192437,2,0.0,1
192439,9,14.0,1
192440,4,30.0,1
192460,21,8.714285714285714,1
192463,27,9.0,1
192467,10,7.0,1
192475,12,11.0,1
192479,19,3.6666666666666665,1
192485,30,7.0,1
192486,9,6.0,1
192490,3,5.0,1
192500,16,9.785714285714286,1
192512,33,5.0,1
192515,7,30.0,1
192522,9,11.0,1
192524,23,7.0,1
192525,28,23.0,1
192533,3,21.0,1
192535,31,12.0,1
192538,15,25.0,1
192540,2,30.0,1
192542,10,6.0,1
192549,4,13.0,1
192551,26,15.75,1
192555,2,30.0,1
192558,22,5.533333333333333,1
192559,3,30.0,1
192560,2,12.0,1
192561,4,24.0,1
192562,4,18.0,1
192564,5,24.0,1
192571,23,21.272727272727273,1
192589,4,30.0,1
192596,79,0.0,1
192604,25,2.0,1
192607,22,2.0,1
192609,8,3.0,1
192615,4,6.0,1
192618,16,20.0,1
192622,2,0.0,1
192628,6,4.0,1
192634,8,28.0,1
192635,16,13.0,1
192652,5,13.0,1
192653,19,4.0,1
192668,3,11.0,1
192669,12,6.0,1
192670,5,23.0,1
192671,24,6.0,1
192672,35,14.0,1
192679,6,27.0,1
192681,28,16.0,1
192685,7,21.0,1
192692,6,3.0,1
192694,7,16.0,1
192697,2,30.0,1
192713,6,8.0,1
192723,14,1.0,1
192726,2,3.0,1
192727,13,1.0,1
192728,4,13.0,1
192730,4,30.0,1
192731,24,7.0,1
192734,23,7.0,1
192744,7,7.0,1
192747,47,4.333333333333333,1
192750,6,16.0,1
192752,39,7.0,1
192754,97,2.740740740740741,1
192757,24,9.473684210526315,1
192761,13,2.0,1
192764,14,10.0,1
192766,7,5.0,1
192767,4,7.0,1
192769,27,4.0,1
192770,6,2.0,1
192777,11,19.0,1
192778,45,1.0,1
192779,11,4.0,1
192780,9,5.0,1
192781,2,30.0,1
192790,50,2.0,1
192807,5,20.857142857142858,1
192808,33,7.0,1
192812,9,26.0,1
192816,19,2.0,1
192824,8,3.0,1
192825,9,3.0,1
192829,17,7.909090909090909,1
192831,29,8.0,1
192835,1,0.0,1
192849,12,9.0,1
192862,21,2.0,1
192866,2,30.0,1
192868,10,9.0,1
192876,12,12.0,1
192884,17,7.0,1
192885,24,16.0,1
192892,6,15.0,1
192900,7,1.0,1
192905,31,11.0,1
192906,9,5.0,1
192912,5,26.0,1
192917,12,17.0,1
192918,1,0.0,1
192933,26,6.0,1
192940,9,2.0,1
192949,26,5.0,1
192958,10,21.0,1
192960,8,7.0,1
192967,8,6.0,1
192968,13,3.0,1
192978,13,12.0,1
192979,10,30.0,1
192987,2,28.0,1
192999,39,8.6,1
193006,12,9.0,1
193014,73,4.462264150943396,1
193017,4,30.0,1
193018,2,11.0,1
193025,6,8.0,1
193027,7,20.0,1
193033,8,8.0,1
193040,64,3.0,1
193050,11,12.0,1
193051,7,9.0,1
193056,24,4.0,1
193065,12,17.0,1
193067,5,7.0,1
193071,3,30.0,1
193090,10,22.0,1
193093,2,3.0,1
193094,23,17.0,1
193105,5,30.0,1
193112,48,4.733333333333333,1
193122,2,7.0,1
193123,7,5.0,1
193134,16,14.0,1
193145,9,11.5,1
193153,1,0.0,1
193157,1,0.0,1
193160,1,0.0,1
193164,23,7.0,1
193167,11,7.0,1
193171,23,7.0,1
193177,24,6.0,1
193183,10,9.333333333333334,1
193187,36,1.7857142857142858,1
193188,9,22.0,1
193203,8,6.0,1
193204,35,4.0,1
193205,29,6.111111111111111,1
193206,4,20.0,1
193210,13,8.0,1
193212,12,4.0,1
193215,22,4.0,1
193234,11,14.0,1
193244,36,3.0,1
193255,39,7.0,1
193263,3,10.0,1
193267,7,12.0,1
193271,8,16.0,1
193277,4,30.0,1
193280,7,14.0,1
193284,35,8.625,1
193285,55,3.0,1
193288,30,9.653846153846153,1
193297,2,11.0,1
193305,8,14.0,1
193309,16,4.0,1
193311,21,1.0,1
193312,3,10.0,1
193313,2,30.0,1
193316,2,30.0,1
193318,5,11.0,1
193328,9,24.0,1
193330,25,14.0,1
193340,20,5.0,1
193344,8,7.0,1
193349,1,0.0,1
193354,37,3.5294117647058822,1
193364,7,21.0,1
193371,4,14.0,1
193373,1,0.0,1
193375,30,9.0,1
193377,18,8.0,1
193389,5,30.0,1
193393,61,7.0,1
193397,17,6.0,1
193398,15,7.0,1
193400,27,15.0,1
193408,7,8.0,1
193409,15,5.0,1
193410,2,13.0,1
193425,2,18.0,1
193438,2,3.0,1
193439,12,9.0,1
193441,36,2.0,1
193443,26,4.666666666666667,1
193448,36,8.0,1
193451,12,7.0,1
193456,1,0.0,1
193463,1,0.0,1
193465,11,15.0,1
193466,99,3.0,1
193487,6,7.0,1
193488,72,3.727272727272727,1
193499,1,0.0,1
193506,70,3.0,1
193508,15,6.0,1
193512,19,24.0,1
193521,4,9.0,1
193522,5,4.0,1
193523,44,3.0,1
193526,26,6.0,1
193539,56,1.0,1
193546,29,7.857142857142857,1
193550,38,5.0,1
193551,34,3.0,1
193553,17,7.0,1
193557,35,4.033333333333333,1
193575,4,30.0,1
193584,13,13.0,1
193586,14,30.0,1
193593,11,4.0,1
193615,6,30.0,1
193619,9,30.0,1
193626,10,4.0,1
193642,25,5.0,1
193647,43,4.0,1
193658,15,5.0,1
193659,9,12.0,1
193663,19,10.0,1
193664,3,30.0,1
193670,6,7.0,1
193672,7,7.961538461538462,1
193695,8,21.0,1
193700,5,12.0,1
193701,2,7.0,1
193705,10,4.0,1
193708,26,5.0,1
193710,3,4.0,1
193736,2,8.0,1
193742,17,24.0,1
193744,7,6.0,1
193745,5,14.0,1
193748,85,3.466666666666667,1
193749,7,8.0,1
193750,2,18.0,1
193753,2,14.0,1
193757,6,21.0,1
193764,3,30.0,1
193771,9,4.0,1
193777,39,14.555555555555555,1
193778,2,9.0,1
193784,15,5.0,1
193788,29,5.0,1
193798,7,20.0,1
193805,13,14.0,1
193809,5,30.0,1
193813,48,8.712871287128714,1
193815,34,11.166666666666666,1
193822,7,7.0,1
193823,79,5.0,1
193824,5,5.0,1
193827,17,3.0,1
193831,50,8.0,1
193837,9,6.0,1
193846,7,25.0,1
193855,4,12.0,1
193893,1,0.0,1
193896,1,0.0,1
193898,9,27.0,1
193900,79,3.769230769230769,1
193914,23,9.0,1
193923,12,12.071428571428571,1
193932,6,11.0,1
193941,5,19.0,1
193948,68,2.409090909090909,1
193952,2,4.0,1
193960,2,18.0,1
193963,6,18.0,1
193974,4,16.0,1
193976,6,30.0,1
193987,10,6.0,1
193989,3,17.0,1
193999,24,10.666666666666666,1
194006,73,6.0,1
194009,3,30.0,1
194010,10,6.0,1
194017,92,2.0,1
194021,6,2.0,1
194025,61,6.0,1
194031,52,4.484848484848484,1
194038,8,1.0,1
194044,32,5.0,1
194045,40,12.333333333333334,1
194053,29,3.0,1
194056,4,30.0,1
194063,17,1.0,1
194070,41,11.0,1
194078,17,16.0,1
194082,1,0.0,1
194083,16,7.0,1
194087,2,5.0,1
194089,5,30.0,1
194095,23,5.052631578947368,1
194101,5,7.0,1
194102,71,1.7857142857142858,1
194106,16,10.0,1
194109,67,6.0,1
194110,2,6.0,1
194116,1,0.0,1
194121,13,6.0,1
194122,7,20.0,1
194124,10,5.0,1
194128,9,20.0,1
194129,7,28.0,1
194133,56,8.705882352941176,1
194134,16,3.0,1
194136,2,30.0,1
194140,8,13.0,1
194142,49,7.0,1
194154,24,13.0,1
194166,7,18.0,1
194173,15,16.5,1
194174,15,9.5,1
194176,25,10.0,1
194178,5,30.0,1
194188,8,6.0,1
194189,8,4.0,1
194190,18,10.0,1
194193,10,4.0,1
194195,2,5.0,1
194197,19,5.0,1
194200,8,3.0,1
194203,9,10.0,1
194216,9,6.0,1
194220,10,6.0,1
194231,7,1.0,1
194232,19,22.0,1
194249,44,3.0,1
194255,7,15.0,1
194258,21,5.0,1
194275,19,10.0,1
194287,10,15.0,1
194291,39,5.0,1
194297,1,0.0,1
194303,9,30.0,1
194304,2,4.0,1
194305,2,8.0,1
194308,8,2.0,1
194309,7,7.0,1
194312,3,14.0,1
194321,12,4.0,1
194323,8,7.0,1
194334,12,21.0,1
194342,31,4.8,1
194343,3,14.0,1
194358,12,8.0,1
194364,4,6.0,1
194367,2,1.0,1
194370,1,0.0,1
194372,20,6.0,1
194374,33,5.0,1
194378,33,9.666666666666666,1
194387,11,15.0,1
194395,5,2.0,1
194397,1,0.0,1
194399,13,5.0,1
194406,34,7.0,1
194408,9,30.0,1
194417,1,0.0,1
194425,35,11.5,1
194430,9,7.0,1
194432,38,3.142857142857143,1
194438,5,9.0,1
194446,18,20.0,1
194447,29,7.0,1
194449,82,11.714285714285714,1
194452,35,1.0,1
194453,8,30.0,1
194454,8,2.0,1
194470,9,30.0,1
194477,4,12.0,1
194479,15,25.0,1
194485,16,6.0,1
194495,43,12.146341463414634,1
194501,36,10.0,1
194503,28,3.5833333333333335,1
194505,13,9.0,1
194506,16,16.0,1
194520,12,5.0,1
194525,8,14.0,1
194528,43,7.0,1
194529,6,10.0,1
194533,76,7.0,1
194538,15,7.0,1
194542,13,15.0,1
194550,9,7.0,1
194560,7,14.0,1
194562,44,6.0,1
194567,85,4.0,1
194573,73,3.260869565217391,1
194577,4,15.0,1
194587,78,4.666666666666667,1
194596,27,7.2,1
194600,8,21.0,1
194603,22,19.333333333333332,1
194605,38,1.8,1
194610,49,8.0,1
194612,9,2.0,1
194615,4,5.0,1
194618,10,8.0,1
194619,51,5.0,1
194625,1,0.0,1
194628,2,30.0,1
194631,19,6.0,1
194639,46,14.0,1
194643,6,8.0,1
194646,14,12.0,1
194647,9,30.0,1
194648,11,16.285714285714285,1
194661,11,4.0,1
194663,13,9.777777777777779,1
194669,7,15.0,1
194670,47,6.15,1
194674,6,30.0,1
194675,19,8.2,1
194677,4,7.0,1
194679,13,7.0,1
194683,18,7.9411764705882355,1
194693,26,3.0,1
194697,29,0.0,1
194710,12,3.590909090909091,1
194713,22,6.0,1
194722,1,0.0,1
194724,4,13.333333333333334,1
194727,18,3.0,1
194735,23,5.0,1
194748,26,24.0,1
194755,12,3.0,1
194762,3,4.0,1
194765,18,3.0,1
194783,35,4.0,1
194787,4,8.0,1
194807,1,0.0,1
194813,4,7.0,1
194820,14,6.0,1
194823,3,6.0,1
194825,9,30.0,1
194826,39,11.0,1
194837,40,8.53061224489796,1
194841,1,0.0,1
194853,33,0.0,1
194856,13,7.0,1
194857,1,0.0,1
194862,26,9.3125,1
194874,35,3.5833333333333335,1
194879,8,5.0,1
194882,6,26.0,1
194884,35,2.823529411764706,1
194889,1,0.0,1
194915,5,30.0,1
194925,3,27.0,1
194931,56,1.7272727272727273,1
194938,4,30.0,1
194942,3,11.0,1
194943,8,30.0,1
194945,16,9.0,1
194946,3,9.0,1
194947,23,4.2,1
194957,2,10.0,1
194971,27,5.0,1
194980,4,5.0,1
194988,3,7.0,1
194992,29,10.9,1
194994,4,3.0,1
194995,36,6.0,1
195000,40,7.0,1
195004,3,1.0,1
195006,9,3.0,1
195012,32,16.022222222222222,1
195016,2,14.0,1
195017,2,30.0,1
195019,17,7.9,1
195020,2,7.0,1
195030,18,6.0,1
195037,3,24.0,1
195039,1,0.0,1
195040,73,2.0,1
195048,6,19.0,1
195051,12,7.3,1
195056,1,0.0,1
195057,4,3.0,1
195058,16,30.0,1
195068,1,0.0,1
195086,25,13.0,1
195093,5,6.0,1
195108,12,10.0,1
195111,24,3.0,1
195133,9,7.0,1
195135,17,0.0,1
195138,16,6.5227272727272725,1
195143,12,6.0,1
195146,5,20.0,1
195147,33,5.0,1
195156,1,0.0,1
195157,10,29.0,1
195167,2,4.0,1
195168,15,7.0,1
195176,82,24.666666666666668,1
195182,94,1.7142857142857142,1
195187,26,7.625,1
195190,37,3.0,1
195197,19,14.0,1
195198,5,30.0,1
195202,6,30.0,1
195207,13,13.0,1
195212,5,7.0,1
195219,20,9.666666666666666,1
195221,3,17.0,1
195227,12,2.0,1
195228,25,3.3333333333333335,1
195233,14,5.0,1
195234,9,9.0,1
195235,32,4.0,1
195237,27,0.0,1
195241,3,30.0,1
195246,5,30.0,1
195247,80,3.0,1
195248,1,0.0,1
195253,17,6.0,1
195254,15,0.0,1
195268,8,7.0,1
195278,14,9.0,1
195292,40,1.0,1
195293,3,11.0,1
195299,7,8.0,1
195305,19,15.0,1
195308,6,21.0,1
195316,17,0.3333333333333333,1
195325,18,4.0,1
195326,23,2.0,1
195329,30,7.0,1
195339,9,13.923076923076923,1
195343,21,11.0,1
195345,11,6.0,1
195346,6,7.0,1
195356,37,9.6,1
195360,9,25.0,1
195371,75,6.2,1
195377,4,30.0,1
195380,26,30.0,1
195399,37,10.870967741935484,1
195402,4,16.0,1
195410,2,21.0,1
195416,12,6.0,1
195420,28,6.0,1
195430,2,12.0,1
195432,21,2.0,1
195439,1,0.0,1
195443,16,2.0,1
195445,3,10.0,1
195446,13,5.0,1
195449,76,4.8,1
195454,37,7.0,1
195456,35,3.6808510638297873,1
195460,16,5.0,1
195461,23,12.0,1
195469,6,17.390243902439025,1
195477,19,16.0,1
195478,24,6.0,1
195479,42,2.888888888888889,1
195487,19,12.0,1
195490,9,22.0,1
195509,27,1.6,1
195510,7,6.0,1
195512,9,27.0,1
195519,9,13.0,1
195525,6,1.0,1
195543,3,30.0,1
195545,7,3.0,1
195549,24,19.80952380952381,1
195550,17,3.0,1
195553,3,8.0,1
195558,4,4.0,1
195564,12,30.0,1
195567,4,25.0,1
195573,93,2.5217391304347827,1
195585,4,27.0,1
195592,4,6.0,1
195608,53,3.0,1
195624,14,8.909090909090908,1
195630,26,11.0,1
195631,7,9.0,1
195637,2,30.0,1
195665,59,4.0,1
195671,36,7.545454545454546,1
195672,4,30.0,1
195689,1,0.0,1
195707,8,23.0,1
195708,8,12.4,1
195711,4,25.0,1
195714,3,13.0,1
195715,14,16.0,1
195722,29,6.0,1
195724,3,30.0,1
195725,16,5.0,1
195743,8,9.0,1
195744,11,14.0,1
195748,4,9.0,1
195751,12,13.0,1
195760,15,15.0,1
195761,20,3.0,1
195762,2,3.0,1
195775,37,3.1538461538461537,1
195778,15,21.0,1
195783,1,0.0,1
195794,8,7.0,1
195799,15,1.3333333333333333,1
195810,2,17.0,1
195811,43,7.2727272727272725,1
195813,2,30.0,1
195814,16,30.0,1
195820,3,22.0,1
195822,46,2.5,1
195825,36,1.0,1
195841,36,5.25,1
195843,8,8.0,1
195853,4,30.0,1
195856,30,10.0,1
195860,52,2.0,1
195864,5,30.0,1
195877,55,5.0,1
195885,63,5.190476190476191,1
195889,48,16.318840579710145,1
195898,9,30.0,1
195899,17,13.0,1
195903,5,6.0,1
195914,18,2.0,1
195918,7,30.0,1
195919,4,3.0,1
195925,19,9.0,1
195933,1,0.0,1
195936,5,0.0,1
195947,5,9.0,1
195948,49,1.0,1
195953,32,5.117647058823529,1
195957,1,0.0,1
195964,8,16.0,1
195993,60,5.0,1
195999,9,15.0,1
196002,52,3.0,1
196016,21,7.0,1
196020,2,30.0,1
196025,3,30.0,1
196028,1,0.0,1
196045,5,30.0,1
196047,1,0.0,1
196050,1,0.0,1
196053,4,7.0,1
196055,8,8.0,1
196058,14,14.0,1
196060,9,30.0,1
196063,2,17.0,1
196074,4,30.0,1
196081,22,11.0,1
196085,62,7.666666666666667,1
196089,14,15.565217391304348,1
196093,4,8.0,1
196099,26,1.0,1
196104,8,30.0,1
196105,3,8.0,1
196106,20,11.333333333333334,1
196112,21,5.0,1
196114,3,30.0,1
196122,14,4.0,1
196123,36,8.0,1
196128,41,13.0,1
196130,55,3.8484848484848486,1
196139,3,22.0,1
196140,3,7.0,1
196141,6,15.0,1
196143,5,30.0,1
196145,40,8.870967741935484,1
196148,10,8.0,1
196149,23,3.0,1
196152,5,9.0,1
196153,9,1.0,1
196156,18,1.0,1
196157,14,9.0,1
196159,7,14.0,1
196163,95,5.0,1
196164,16,27.0,1
196166,2,12.0,1
196167,18,2.0,1
196171,5,11.0,1
196173,2,3.0,1
196175,35,3.0,1
196196,55,2.066666666666667,1
196201,5,21.0,1
196206,18,5.0,1
196209,15,4.0,1
196224,90,1.4,1
196241,46,4.5625,1
196243,10,22.0,1
196248,4,4.0,1
196253,1,0.0,1
196255,2,10.0,1
196259,18,6.470588235294118,1
196269,4,3.0,1
196274,11,17.0,1
196282,19,1.0,1
196288,4,30.0,1
196297,46,8.0,1
196303,3,6.0,1
196305,22,17.680851063829788,1
196309,59,8.0,1
196310,12,17.2,1
196312,8,6.0,1
196316,12,11.0,1
196317,54,3.0,1
196318,15,13.0,1
196322,30,30.0,1
196331,3,8.0,1
196336,2,21.0,1
196337,5,21.0,1
196338,4,29.0,1
196340,11,8.1,1
196344,14,18.0,1
196348,7,7.0,1
196350,10,2.0,1
196356,41,7.0,1
196369,40,6.0,1
196374,7,7.0,1
196376,13,26.0,1
196384,7,30.0,1
196385,8,7.0,1
196387,6,5.0,1
196391,11,2.0,1
196401,2,16.0,1
196403,15,9.0,1
196415,21,1.6111111111111112,1
196417,29,4.333333333333333,1
196421,50,5.0,1
196436,10,27.529411764705884,1
196438,32,4.0,1
196442,3,13.0,1
196443,13,19.125,1
196451,2,8.0,1
196456,27,13.0,1
196459,3,30.0,1
196461,4,30.0,1
196464,66,4.3090909090909095,1
196470,12,7.0,1
196475,1,0.0,1
196477,1,0.0,1
196483,7,30.0,1
196484,14,7.666666666666667,1
196485,5,20.0,1
196488,7,18.0,1
196496,1,0.0,1
196500,4,3.0,1
196501,7,22.0,1
196502,14,9.0,1
196509,1,0.0,1
196526,10,17.0,1
196528,11,30.0,1
196531,3,17.0,1
196535,1,0.0,1
196540,4,7.0,1
196549,3,23.0,1
196552,9,7.0,1
196562,21,8.0,1
196568,1,0.0,1
196572,9,7.0,1
196579,17,0.0,1
196594,17,8.0,1
196604,20,3.0,1
196607,4,22.0,1
196610,2,22.0,1
196627,6,29.0,1
196628,18,2.0,1
196635,18,7.0,1
196644,28,6.0,1
196646,8,10.0,1
196650,2,9.0,1
196659,23,13.363636363636363,1
196662,5,3.0,1
196664,28,2.0,1
196665,29,4.0,1
196667,21,6.0,1
196670,7,4.0,1
196679,8,7.0,1
196681,16,9.0,1
196696,21,4.0,1
196700,6,9.0,1
196701,2,30.0,1
196702,2,7.0,1
196704,17,1.0,1
196705,8,28.0,1
196710,18,3.0,1
196729,28,8.0,1
196730,19,7.0,1
196732,3,3.0,1
196734,34,7.157894736842105,1
196737,37,11.081632653061224,1
196739,4,8.0,1
196741,14,19.0,1
196742,1,0.0,1
196748,11,6.0,1
196755,3,12.0,1
196760,30,17.294117647058822,1
196762,32,1.0,1
196770,76,2.6,1
196772,14,1.5172413793103448,1
196774,11,28.0,1
196795,15,11.0,1
196798,6,5.0,1
196802,3,30.0,1
196803,8,4.0,1
196804,8,0.0,1
196812,15,20.0,1
196818,11,7.0,1
196822,15,7.0,1
196823,11,20.0,1
196829,4,10.0,1
196840,8,30.0,1
196841,6,30.0,1
196842,1,0.0,1
196850,13,13.0,1
196852,4,16.0,1
196860,1,0.0,1
196863,5,11.0,1
196864,18,4.806451612903226,1
196868,3,23.0,1
196872,4,7.0,1
196875,1,0.0,1
196877,66,4.108433734939759,1
196879,13,7.0,1
196898,9,15.0,1
196900,9,30.0,1
196904,11,4.0,1
196913,14,7.0,1
196915,14,14.0,1
196920,3,9.0,1
196931,1,0.0,1
196932,41,6.076923076923077,1
196950,12,7.0,1
196952,20,5.2727272727272725,1
196956,8,28.0,1
196968,42,14.0,1
196972,24,13.0,1
196974,1,0.0,1
196976,88,4.5,1
196978,3,5.0,1
196981,7,4.0,1
196991,11,30.0,1
196999,2,30.0,1
197006,47,5.695652173913044,1
197007,49,6.0,1
197008,24,10.0,1
197011,38,7.0,1
197019,9,10.0,1
197036,11,30.0,1
197049,12,7.0,1
197055,8,30.0,1
197061,12,12.0,1
197071,5,11.0,1
197074,6,8.0,1
197076,30,3.0,1
197081,45,4.533333333333333,1
197085,8,7.6,1
197096,3,8.0,1
197100,37,9.0,1
197105,8,30.0,1
197107,95,0.5,1
197112,19,7.173913043478261,1
197120,5,8.0,1
197123,14,6.0,1
197132,67,3.0,1
197143,3,5.0,1
197148,30,6.6976744186046515,1
197153,8,20.0,1
197158,1,0.0,1
197161,42,4.0,1
197165,4,5.0,1
197171,8,0.0,1
197173,32,7.0,1
197183,9,28.0,1
197188,18,10.0,1
197189,7,6.0,1
197193,9,18.0,1
197200,3,16.0,1
197202,38,7.0,1
197210,7,30.0,1
197211,3,14.0,1
197213,3,8.0,1
197214,6,4.0,1
197224,19,5.333333333333333,1
197239,10,4.0,1
197240,9,5.0,1
197241,15,7.0,1
197244,1,0.0,1
197247,7,6.0,1
197252,2,19.0,1
197257,5,15.0,1
197259,15,5.0,1
197261,3,30.0,1
197262,2,21.0,1
197263,16,4.0,1
197265,5,11.0,1
197283,3,30.0,1
197284,5,25.0,1
197290,28,11.357142857142858,1
197296,21,10.428571428571429,1
197300,75,3.0,1
197309,2,9.0,1
197310,6,8.0,1
197312,2,2.0,1
197319,4,8.0,1
197325,5,7.0,1
197326,25,3.0,1
197328,32,6.0,1
197334,36,11.0,1
197339,1,0.0,1
197343,79,4.578947368421052,1
197349,20,24.0,1
197355,26,10.0,1
197356,6,0.0,1
197360,4,10.0,1
197363,17,17.0,1
197364,14,11.0,1
197366,4,30.0,1
197377,43,10.3125,1
197378,3,30.0,1
197388,15,4.0,1
197389,11,14.0,1
197392,9,11.0,1
197394,31,0.0,1
197398,10,21.0,1
197402,35,5.0,1
197408,4,30.0,1
197411,16,4.769230769230769,1
197413,7,7.0,1
197420,8,13.0,1
197423,17,14.0,1
197430,4,14.0,1
197431,13,0.0,1
197437,14,11.894736842105264,1
197438,9,30.0,1
197440,4,5.0,1
197453,1,0.0,1
197458,1,0.0,1
197459,2,4.0,1
197461,8,30.0,1
197462,2,13.0,1
197464,10,13.0,1
197466,10,6.0,1
197467,6,1.0,1
197475,5,16.666666666666668,1
197477,46,1.5263157894736843,1
197482,3,30.0,1
197486,11,9.0,1
197493,25,19.0,1
197501,11,27.0,1
197502,26,9.0,1
197507,10,8.0,1
197520,11,1.0,1
197523,54,5.0,1
197536,46,4.0,1
197540,4,30.0,1
197551,63,2.0,1
197558,11,5.0,1
197562,2,30.0,1
197563,2,30.0,1
197565,6,8.0,1
197578,5,30.0,1
197581,39,9.428571428571429,1
197583,1,0.0,1
197591,28,1.0,1
197599,13,20.846153846153847,1
197608,35,7.0,1
197612,46,1.0,1
197622,1,0.0,1
197625,9,6.0,1
197634,9,30.0,1
197636,11,30.0,1
197639,3,13.0,1
197640,63,4.0,1
197641,17,0.0,1
197647,3,21.0,1
197652,7,4.0,1
197656,4,20.0,1
197657,12,7.0,1
197664,2,21.0,1
197665,4,15.0,1
197669,20,4.0,1
197683,7,10.0,1
197686,36,7.0,1
197687,27,8.0,1
197706,2,30.0,1
197715,31,8.0,1
197722,10,18.0,1
197723,8,11.052631578947368,1
197726,60,1.0,1
197730,13,5.0,1
197732,8,21.0,1
197733,15,7.0,1
197745,36,2.75,1
197746,6,12.0,1
197747,29,0.0,1
197756,3,30.0,1
